100000/0091;1.6129032258064515
100000/0092;1.6129032258064515
100000/0093;1.6129032258064515
100000/0094;1.6129032258064515
100000/0095;1.6129032258064515
100000/0096;1.6129032258064515
100000/0097;1.6129032258064515
100000/0098;1.6129032258064515
100000/0099;1.6129032258064515
100000/0100;1.6129032258064515
100000/0101;1.6129032258064515
100000/0102;1.6129032258064515
100000/0103;1.6129032258064515
100000/0104;1.6129032258064515
100000/0105;1.6129032258064515
100000/0106;1.6129032258064515
100000/0107;1.6129032258064515
100000/0108;1.6129032258064515
100000/0109;1.6129032258064515
100000/0110;1.6129032258064515
100000/0111;1.6129032258064515
100000/0112;1.6129032258064515
100000/0113;1.6129032258064515
100000/0114;1.6129032258064515
100000/0115;1.6129032258064515
100000/0116;1.6129032258064515
100000/0117;1.6129032258064515
100000/0118;1.6129032258064515
100000/0119;1.6129032258064515
100000/0120;1.6129032258064515
100000/0121;1.6129032258064515
100000/0122;1.6129032258064515
100000/0123;1.6129032258064515
960526/1028;0.0
1001;222
62
100000/0124;1.6129032258064515
100000/0125;1.6129032258064515
100000/0126;1.6129032258064515
100000/0127;1.6129032258064515
100000/0128;1.6129032258064515
100000/0129;1.6129032258064515
100000/0130;1.6129032258064515
100000/0131;1.6129032258064515
100000/0132;1.6129032258064515
100000/0133;1.6129032258064515
100000/0134;1.6129032258064515
100000/0135;1.6129032258064515
100000/0136;1.6129032258064515
100000/0137;1.6129032258064515
100000/0138;1.6129032258064515
100000/0139;1.6129032258064515
100000/0140;1.6129032258064515
100000/0141;1.6129032258064515
100000/0142;1.6129032258064515
100000/0143;1.6129032258064515
100000/0144;1.6129032258064515
100000/0145;1.6129032258064515
100000/0146;1.6129032258064515
100000/0147;1.6129032258064515
100000/0148;1.6129032258064515
100000/0149;1.6129032258064515
100000/0150;1.6129032258064515
100000/0151;1.6129032258064515
100000/0152;1.6129032258064515
100000/0153;1.6129032258064515
100000/0154;1.6129032258064515
100000/0155;1.6129032258064515
100000/0156;1.6129032258064515
100000/0157;1.6129032258064515
100000/0158;1.6129032258064515
100000/0159;1.6129032258064515
100000/0160;1.6129032258064515
100000/0161;1.6129032258064515
100000/0162;1.6129032258064515
100000/0163;1.6129032258064515
100000/0164;1.6129032258064515
100000/0165;1.6129032258064515
100000/0166;1.6129032258064515
100000/0167;1.6129032258064515
100000/0168;1.6129032258064515
100000/0169;1.6129032258064515
100000/0170;1.6129032258064515
100000/0171;1.6129032258064515
100000/0172;1.6129032258064515
100000/0173;1.6129032258064515
100000/0174;1.6129032258064515
100000/0175;1.6129032258064515
100000/0176;1.6129032258064515
100000/0177;1.6129032258064515
100000/0178;1.6129032258064515
100000/0179;1.6129032258064515
100000/0180;1.6129032258064515
100000/0181;1.6129032258064515
100000/0182;1.6129032258064515
100000/0183;1.6129032258064515
100000/0184;1.6129032258064515
100000/0185;1.6129032258064515
1001;223
62
100000/0186;1.6129032258064515
100000/0187;1.6129032258064515
100000/0188;1.6129032258064515
100000/0189;1.6129032258064515
100000/0190;1.6129032258064515
100000/0191;1.6129032258064515
100000/0192;1.6129032258064515
100000/0193;1.6129032258064515
100000/0194;1.6129032258064515
100000/0195;1.6129032258064515
100000/0196;1.6129032258064515
100000/0197;1.6129032258064515
100000/0198;1.6129032258064515
100000/0199;1.6129032258064515
100000/0200;1.6129032258064515
100000/0201;1.6129032258064515
100000/0202;1.6129032258064515
100000/0203;1.6129032258064515
100000/0204;1.6129032258064515
100000/0205;1.6129032258064515
100000/0206;1.6129032258064515
100000/0207;1.6129032258064515
100000/0208;1.6129032258064515
100000/0209;1.6129032258064515
100000/0210;1.6129032258064515
100000/0211;1.6129032258064515
100000/0212;1.6129032258064515
100000/0213;1.6129032258064515
100000/0214;1.6129032258064515
100000/0215;1.6129032258064515
100000/0216;1.6129032258064515
100000/0217;1.6129032258064515
100000/0218;1.6129032258064515
100000/0219;1.6129032258064515
100000/0220;1.6129032258064515
100000/0221;1.6129032258064515
100000/0222;1.6129032258064515
100000/0223;1.6129032258064515
100000/0224;1.6129032258064515
100000/0225;1.6129032258064515
100000/0226;1.6129032258064515
100000/0227;1.6129032258064515
100000/0228;1.6129032258064515
100000/0229;1.6129032258064515
100000/0230;1.6129032258064515
100000/0231;1.6129032258064515
100000/0232;1.6129032258064515
100000/0233;1.6129032258064515
100000/0234;1.6129032258064515
100000/0235;1.6129032258064515
100000/0236;1.6129032258064515
100000/0237;1.6129032258064515
100000/0238;1.6129032258064515
100000/0239;1.6129032258064515
100000/0240;1.6129032258064515
100000/0241;1.6129032258064515
100000/0242;1.6129032258064515
100000/0243;1.6129032258064515
100000/0244;1.6129032258064515
100000/0245;1.6129032258064515
100000/0246;1.6129032258064515
100000/0247;1.6129032258064515
1001;224
62
100000/0248;1.6129032258064515
100000/0249;1.6129032258064515
100000/0250;1.6129032258064515
100000/0251;1.6129032258064515
100000/0252;1.6129032258064515
100000/0253;1.6129032258064515
100000/0254;1.6129032258064515
100000/0255;1.6129032258064515
100000/0256;1.6129032258064515
100000/0257;1.6129032258064515
100000/0258;1.6129032258064515
100000/0259;1.6129032258064515
100000/0260;1.6129032258064515
100000/0261;1.6129032258064515
100000/0262;1.6129032258064515
100000/0263;1.6129032258064515
100000/0264;1.6129032258064515
100000/0265;1.6129032258064515
100000/0266;1.6129032258064515
100000/0267;1.6129032258064515
100000/0268;1.6129032258064515
100000/0269;1.6129032258064515
100000/0270;1.6129032258064515
100000/0271;1.6129032258064515
100000/0272;1.6129032258064515
100000/0273;1.6129032258064515
100000/0274;1.6129032258064515
100000/0275;1.6129032258064515
100000/0276;1.6129032258064515
100000/0277;1.6129032258064515
100000/0278;1.6129032258064515
100000/0279;1.6129032258064515
100000/0280;1.6129032258064515
100000/0281;1.6129032258064515
100000/0282;1.6129032258064515
100000/0283;1.6129032258064515
100000/0284;1.6129032258064515
100000/0285;1.6129032258064515
100000/0286;1.6129032258064515
100000/0287;1.6129032258064515
100000/0288;1.6129032258064515
100000/0289;1.6129032258064515
100000/0290;1.6129032258064515
100000/0291;1.6129032258064515
100000/0292;1.6129032258064515
100000/0293;1.6129032258064515
100000/0294;1.6129032258064515
100000/0295;1.6129032258064515
100000/0296;1.6129032258064515
100000/0297;1.6129032258064515
100000/0298;1.6129032258064515
100000/0299;1.6129032258064515
100000/0300;1.6129032258064515
100000/0301;1.6129032258064515
100000/0302;1.6129032258064515
100000/0303;1.6129032258064515
100000/0304;1.6129032258064515
100000/0305;1.6129032258064515
100000/0306;1.6129032258064515
100000/0307;1.6129032258064515
100000/0308;1.6129032258064515
100000/0309;1.6129032258064515
1001;225
62
100000/0310;1.6129032258064515
100000/0311;1.6129032258064515
100000/0312;1.6129032258064515
100000/0313;1.6129032258064515
100000/0314;1.6129032258064515
100000/0315;1.6129032258064515
100000/0316;1.6129032258064515
100000/0317;1.6129032258064515
100000/0318;1.6129032258064515
100000/0319;1.6129032258064515
100000/0320;1.6129032258064515
100000/0321;1.6129032258064515
100000/0322;1.6129032258064515
100000/0323;1.6129032258064515
100000/0324;1.6129032258064515
100000/0325;1.6129032258064515
100000/0326;1.6129032258064515
100000/0327;1.6129032258064515
100000/0328;1.6129032258064515
100000/0329;1.6129032258064515
100000/0330;1.6129032258064515
100000/0331;1.6129032258064515
100000/0332;1.6129032258064515
100000/0333;1.6129032258064515
100000/0334;1.6129032258064515
100000/0335;1.6129032258064515
100000/0336;1.6129032258064515
100000/0337;1.6129032258064515
100000/0338;1.6129032258064515
100000/0339;1.6129032258064515
100000/0340;1.6129032258064515
100000/0341;1.6129032258064515
100000/0342;1.6129032258064515
100000/0343;1.6129032258064515
100000/0344;1.6129032258064515
100000/0345;1.6129032258064515
100000/0346;1.6129032258064515
100000/0347;1.6129032258064515
100000/0348;1.6129032258064515
100000/0349;1.6129032258064515
100000/0350;1.6129032258064515
100000/0351;1.6129032258064515
100000/0352;1.6129032258064515
100000/0353;1.6129032258064515
100000/0354;1.6129032258064515
100000/0355;1.6129032258064515
100000/0356;1.6129032258064515
100000/0357;1.6129032258064515
100000/0358;1.6129032258064515
100000/0359;1.6129032258064515
100000/0360;1.6129032258064515
100000/0361;1.6129032258064515
100000/0362;1.6129032258064515
100000/0363;1.6129032258064515
100000/0364;1.6129032258064515
100000/0365;1.6129032258064515
100000/0366;1.6129032258064515
100000/0367;1.6129032258064515
100000/0368;1.6129032258064515
100000/0369;1.6129032258064515
100000/0370;1.6129032258064515
100000/0371;1.6129032258064515
1001;226
62
100000/0372;1.6129032258064515
100000/0373;1.6129032258064515
100000/0374;1.6129032258064515
100000/0375;1.6129032258064515
100000/0376;1.6129032258064515
100000/0377;1.6129032258064515
100000/0378;1.6129032258064515
100000/0379;1.6129032258064515
100000/0380;1.6129032258064515
100000/0381;1.6129032258064515
100000/0382;1.6129032258064515
100000/0383;1.6129032258064515
100000/0384;1.6129032258064515
100000/0385;1.6129032258064515
100000/0386;1.6129032258064515
100000/0387;1.6129032258064515
100000/0388;1.6129032258064515
100000/0389;1.6129032258064515
100000/0390;1.6129032258064515
100000/0391;1.6129032258064515
100000/0392;1.6129032258064515
100000/0393;1.6129032258064515
100000/0394;1.6129032258064515
100000/0395;1.6129032258064515
100000/0396;1.6129032258064515
100000/0397;1.6129032258064515
100000/0398;1.6129032258064515
100000/0399;1.6129032258064515
100000/0400;1.6129032258064515
100000/0401;1.6129032258064515
100000/0402;1.6129032258064515
100000/0403;1.6129032258064515
100000/0404;1.6129032258064515
100000/0405;1.6129032258064515
100000/0406;1.6129032258064515
100000/0407;1.6129032258064515
100000/0408;1.6129032258064515
100000/0409;1.6129032258064515
100000/0410;1.6129032258064515
100000/0411;1.6129032258064515
100000/0412;1.6129032258064515
100000/0413;1.6129032258064515
100000/0414;1.6129032258064515
100000/0415;1.6129032258064515
100000/0416;1.6129032258064515
100000/0417;1.6129032258064515
100000/0418;1.6129032258064515
100000/0419;1.6129032258064515
100000/0420;1.6129032258064515
100000/0421;1.6129032258064515
100000/0422;1.6129032258064515
100000/0423;1.6129032258064515
100000/0424;1.6129032258064515
100000/0425;1.6129032258064515
100000/0426;1.6129032258064515
100000/0427;1.6129032258064515
100000/0428;1.6129032258064515
100000/0429;1.6129032258064515
100000/0430;1.6129032258064515
100000/0431;1.6129032258064515
100000/0432;1.6129032258064515
100000/0433;1.6129032258064515
1001;227
62
100000/0434;1.6129032258064515
100000/0435;1.6129032258064515
100000/0436;1.6129032258064515
100000/0437;1.6129032258064515
100000/0438;1.6129032258064515
100000/0439;1.6129032258064515
100000/0440;1.6129032258064515
100000/0441;1.6129032258064515
100000/0442;1.6129032258064515
100000/0443;1.6129032258064515
100000/0444;1.6129032258064515
100000/0445;1.6129032258064515
100000/0446;1.6129032258064515
100000/0447;1.6129032258064515
100000/0448;1.6129032258064515
100000/0449;1.6129032258064515
100000/0450;1.6129032258064515
100000/0451;1.6129032258064515
100000/0452;1.6129032258064515
100000/0453;1.6129032258064515
100000/0454;1.6129032258064515
100000/0455;1.6129032258064515
100000/0456;1.6129032258064515
100000/0457;1.6129032258064515
100000/0458;1.6129032258064515
100000/0459;1.6129032258064515
100000/0460;1.6129032258064515
100000/0461;1.6129032258064515
100000/0462;1.6129032258064515
100000/0463;1.6129032258064515
100000/0464;1.6129032258064515
100000/0465;1.6129032258064515
100000/0466;1.6129032258064515
100000/0467;1.6129032258064515
100000/0468;1.6129032258064515
100000/0469;1.6129032258064515
100000/0470;1.6129032258064515
100000/0471;1.6129032258064515
100000/0472;1.6129032258064515
100000/0473;1.6129032258064515
100000/0474;1.6129032258064515
100000/0475;1.6129032258064515
100000/0476;1.6129032258064515
100000/0477;1.6129032258064515
100000/0478;1.6129032258064515
100000/0479;1.6129032258064515
100000/0480;1.6129032258064515
100000/0481;1.6129032258064515
100000/0482;1.6129032258064515
100000/0483;1.6129032258064515
100000/0484;1.6129032258064515
100000/0485;1.6129032258064515
100000/0486;1.6129032258064515
100000/0487;1.6129032258064515
100000/0488;1.6129032258064515
100000/0489;1.6129032258064515
100000/0490;1.6129032258064515
100000/0491;1.6129032258064515
100000/0492;1.6129032258064515
100000/0493;1.6129032258064515
100000/0494;1.6129032258064515
100000/0495;1.6129032258064515
1001;228
62
100000/0496;1.6129032258064515
100000/0497;1.6129032258064515
100000/0498;1.6129032258064515
100000/0499;1.6129032258064515
100000/0500;1.6129032258064515
100000/0501;1.6129032258064515
100000/0502;1.6129032258064515
100000/0503;1.6129032258064515
100000/0504;1.6129032258064515
100000/0505;1.6129032258064515
100000/0506;1.6129032258064515
100000/0507;1.6129032258064515
100000/0508;1.6129032258064515
100000/0509;1.6129032258064515
100000/0510;1.6129032258064515
100000/0511;1.6129032258064515
100000/0512;1.6129032258064515
100000/0513;1.6129032258064515
100000/0514;1.6129032258064515
100000/0515;1.6129032258064515
100000/0516;1.6129032258064515
100000/0517;1.6129032258064515
100000/0518;1.6129032258064515
100000/0519;1.6129032258064515
100000/0520;1.6129032258064515
100000/0521;1.6129032258064515
100000/0522;1.6129032258064515
100000/0523;1.6129032258064515
100000/0524;1.6129032258064515
100000/0525;1.6129032258064515
100000/0526;1.6129032258064515
100000/0527;1.6129032258064515
100000/0528;1.6129032258064515
100000/0529;1.6129032258064515
100000/0530;1.6129032258064515
100000/0531;1.6129032258064515
100000/0532;1.6129032258064515
100000/0533;1.6129032258064515
100000/0534;1.6129032258064515
100000/0535;1.6129032258064515
100000/0536;1.6129032258064515
100000/0537;1.6129032258064515
100000/0538;1.6129032258064515
100000/0539;1.6129032258064515
100000/0540;1.6129032258064515
100000/0541;1.6129032258064515
100000/0542;1.6129032258064515
100000/0543;1.6129032258064515
100000/0544;1.6129032258064515
100000/0545;1.6129032258064515
100000/0546;1.6129032258064515
100000/0547;1.6129032258064515
100000/0548;1.6129032258064515
100000/0549;1.6129032258064515
100000/0550;1.6129032258064515
100000/0551;1.6129032258064515
100000/0552;1.6129032258064515
100000/0553;1.6129032258064515
100000/0554;1.6129032258064515
100000/0555;1.6129032258064515
100000/0556;1.6129032258064515
100000/0557;1.6129032258064515
1001;229
62
100000/0558;1.6129032258064515
100000/0559;1.6129032258064515
100000/0560;1.6129032258064515
100000/0561;1.6129032258064515
100000/0562;1.6129032258064515
100000/0563;1.6129032258064515
100000/0564;1.6129032258064515
100000/0565;1.6129032258064515
100000/0566;1.6129032258064515
100000/0567;1.6129032258064515
100000/0568;1.6129032258064515
100000/0569;1.6129032258064515
100000/0570;1.6129032258064515
100000/0571;1.6129032258064515
100000/0572;1.6129032258064515
100000/0573;1.6129032258064515
100000/0574;1.6129032258064515
100000/0575;1.6129032258064515
100000/0576;1.6129032258064515
100000/0577;1.6129032258064515
100000/0578;1.6129032258064515
100000/0579;1.6129032258064515
100000/0580;1.6129032258064515
100000/0581;1.6129032258064515
100000/0582;1.6129032258064515
100000/0583;1.6129032258064515
100000/0584;1.6129032258064515
100000/0585;1.6129032258064515
100000/0586;1.6129032258064515
100000/0587;1.6129032258064515
100000/0588;1.6129032258064515
100000/0589;1.6129032258064515
100000/0590;1.6129032258064515
100000/0591;1.6129032258064515
100000/0592;1.6129032258064515
100000/0593;1.6129032258064515
100000/0594;1.6129032258064515
100000/0595;1.6129032258064515
100000/0596;1.6129032258064515
100000/0597;1.6129032258064515
100000/0598;1.6129032258064515
100000/0599;1.6129032258064515
100000/0600;1.6129032258064515
100000/0601;1.6129032258064515
100000/0602;1.6129032258064515
100000/0603;1.6129032258064515
100000/0604;1.6129032258064515
100000/0605;1.6129032258064515
100000/0606;1.6129032258064515
100000/0607;1.6129032258064515
100000/0608;1.6129032258064515
100000/0609;1.6129032258064515
100000/0610;1.6129032258064515
100000/0611;1.6129032258064515
100000/0612;1.6129032258064515
100000/0613;1.6129032258064515
100000/0614;1.6129032258064515
100000/0615;1.6129032258064515
100000/0616;1.6129032258064515
100000/0617;1.6129032258064515
100000/0618;1.6129032258064515
100000/0619;1.6129032258064515
1001;2000
0
1001;2001
0
1001;2002
0
1002;230
62
100000/0620;1.6129032258064515
100000/0621;1.6129032258064515
100000/0622;1.6129032258064515
100000/0623;1.6129032258064515
100000/0624;1.6129032258064515
100000/0625;1.6129032258064515
100000/0626;1.6129032258064515
100000/0627;1.6129032258064515
100000/0628;1.6129032258064515
100000/0629;1.6129032258064515
100000/0630;1.6129032258064515
100000/0631;1.6129032258064515
100000/0632;1.6129032258064515
100000/0633;1.6129032258064515
100000/0634;1.6129032258064515
100000/0635;1.6129032258064515
100000/0636;1.6129032258064515
100000/0637;1.6129032258064515
100000/0638;1.6129032258064515
100000/0639;1.6129032258064515
100000/0640;1.6129032258064515
100000/0641;1.6129032258064515
100000/0642;1.6129032258064515
100000/0643;1.6129032258064515
100000/0644;1.6129032258064515
100000/0645;1.6129032258064515
100000/0646;1.6129032258064515
100000/0647;1.6129032258064515
100000/0648;1.6129032258064515
100000/0649;1.6129032258064515
100000/0650;1.6129032258064515
100000/0651;1.6129032258064515
100000/0652;1.6129032258064515
100000/0653;1.6129032258064515
100000/0654;1.6129032258064515
100000/0655;1.6129032258064515
100000/0656;1.6129032258064515
100000/0657;1.6129032258064515
100000/0658;1.6129032258064515
100000/0659;1.6129032258064515
100000/0660;1.6129032258064515
100000/0661;1.6129032258064515
100000/0662;1.6129032258064515
100000/0663;1.6129032258064515
100000/0664;1.6129032258064515
100000/0665;1.6129032258064515
100000/0666;1.6129032258064515
100000/0667;1.6129032258064515
100000/0668;1.6129032258064515
100000/0669;1.6129032258064515
100000/0670;1.6129032258064515
100000/0671;1.6129032258064515
100000/0672;1.6129032258064515
100000/0673;1.6129032258064515
100000/0674;1.6129032258064515
100000/0675;1.6129032258064515
100000/0676;1.6129032258064515
100000/0677;1.6129032258064515
100000/0678;1.6129032258064515
100000/0679;1.6129032258064515
100000/0680;1.6129032258064515
100000/0681;1.6129032258064515
1002;231
62
100000/0682;1.6129032258064515
100000/0683;1.6129032258064515
100000/0684;1.6129032258064515
100000/0685;1.6129032258064515
100000/0686;1.6129032258064515
100000/0687;1.6129032258064515
100000/0688;1.6129032258064515
100000/0689;1.6129032258064515
100000/0690;1.6129032258064515
100000/0691;1.6129032258064515
100000/0692;1.6129032258064515
100000/0693;1.6129032258064515
100000/0694;1.6129032258064515
100000/0695;1.6129032258064515
100000/0696;1.6129032258064515
100000/0697;1.6129032258064515
100000/0698;1.6129032258064515
100000/0699;1.6129032258064515
100000/0700;1.6129032258064515
100000/0701;1.6129032258064515
100000/0702;1.6129032258064515
100000/0703;1.6129032258064515
100000/0704;1.6129032258064515
100000/0705;1.6129032258064515
100000/0706;1.6129032258064515
100000/0707;1.6129032258064515
100000/0708;1.6129032258064515
100000/0709;1.6129032258064515
100000/0710;1.6129032258064515
100000/0711;1.6129032258064515
100000/0712;1.6129032258064515
100000/0713;1.6129032258064515
100000/0714;1.6129032258064515
100000/0715;1.6129032258064515
100000/0716;1.6129032258064515
100000/0717;1.6129032258064515
100000/0718;1.6129032258064515
100000/0719;1.6129032258064515
100000/0720;1.6129032258064515
100000/0721;1.6129032258064515
100000/0722;1.6129032258064515
100000/0723;1.6129032258064515
100000/0724;1.6129032258064515
100000/0725;1.6129032258064515
100000/0726;1.6129032258064515
100000/0727;1.6129032258064515
100000/0728;1.6129032258064515
100000/0729;1.6129032258064515
100000/0730;1.6129032258064515
100000/0731;1.6129032258064515
100000/0732;1.6129032258064515
100000/0733;1.6129032258064515
100000/0734;1.6129032258064515
100000/0735;1.6129032258064515
100000/0736;1.6129032258064515
100000/0737;1.6129032258064515
100000/0738;1.6129032258064515
100000/0739;1.6129032258064515
100000/0740;1.6129032258064515
100000/0741;1.6129032258064515
100000/0742;1.6129032258064515
100000/0743;1.6129032258064515
1002;232
62
100000/0744;1.6129032258064515
100000/0745;1.6129032258064515
100000/0746;1.6129032258064515
100000/0747;1.6129032258064515
100000/0748;1.6129032258064515
100000/0749;1.6129032258064515
100000/0750;1.6129032258064515
100000/0751;1.6129032258064515
100000/0752;1.6129032258064515
100000/0753;1.6129032258064515
100000/0754;1.6129032258064515
100000/0755;1.6129032258064515
100000/0756;1.6129032258064515
100000/0757;1.6129032258064515
100000/0758;1.6129032258064515
100000/0759;1.6129032258064515
100000/0760;1.6129032258064515
100000/0761;1.6129032258064515
100000/0762;1.6129032258064515
100000/0763;1.6129032258064515
100000/0764;1.6129032258064515
100000/0765;1.6129032258064515
100000/0766;1.6129032258064515
100000/0767;1.6129032258064515
100000/0768;1.6129032258064515
100000/0769;1.6129032258064515
100000/0770;1.6129032258064515
100000/0771;1.6129032258064515
100000/0772;1.6129032258064515
100000/0773;1.6129032258064515
100000/0774;1.6129032258064515
100000/0775;1.6129032258064515
100000/0776;1.6129032258064515
100000/0777;1.6129032258064515
100000/0778;1.6129032258064515
100000/0779;1.6129032258064515
100000/0780;1.6129032258064515
100000/0781;1.6129032258064515
100000/0782;1.6129032258064515
100000/0783;1.6129032258064515
100000/0784;1.6129032258064515
100000/0785;1.6129032258064515
100000/0786;1.6129032258064515
100000/0787;1.6129032258064515
100000/0788;1.6129032258064515
100000/0789;1.6129032258064515
100000/0790;1.6129032258064515
100000/0791;1.6129032258064515
100000/0792;1.6129032258064515
100000/0793;1.6129032258064515
100000/0794;1.6129032258064515
100000/0795;1.6129032258064515
100000/0796;1.6129032258064515
100000/0797;1.6129032258064515
100000/0798;1.6129032258064515
100000/0799;1.6129032258064515
100000/0800;1.6129032258064515
100000/0801;1.6129032258064515
100000/0802;1.6129032258064515
100000/0803;1.6129032258064515
100000/0804;1.6129032258064515
100000/0805;1.6129032258064515
1002;233
62
100000/0806;1.6129032258064515
100000/0807;1.6129032258064515
100000/0808;1.6129032258064515
100000/0809;1.6129032258064515
100000/0810;1.6129032258064515
100000/0811;1.6129032258064515
100000/0812;1.6129032258064515
100000/0813;1.6129032258064515
100000/0814;1.6129032258064515
100000/0815;1.6129032258064515
100000/0816;1.6129032258064515
100000/0817;1.6129032258064515
100000/0818;1.6129032258064515
100000/0819;1.6129032258064515
100000/0820;1.6129032258064515
100000/0821;1.6129032258064515
100000/0822;1.6129032258064515
100000/0823;1.6129032258064515
100000/0824;1.6129032258064515
100000/0825;1.6129032258064515
100000/0826;1.6129032258064515
100000/0827;1.6129032258064515
100000/0828;1.6129032258064515
100000/0829;1.6129032258064515
100000/0830;1.6129032258064515
100000/0831;1.6129032258064515
100000/0832;1.6129032258064515
100000/0833;1.6129032258064515
100000/0834;1.6129032258064515
100000/0835;1.6129032258064515
100000/0836;1.6129032258064515
100000/0837;1.6129032258064515
100000/0838;1.6129032258064515
100000/0839;1.6129032258064515
100000/0840;1.6129032258064515
100000/0841;1.6129032258064515
100000/0842;1.6129032258064515
100000/0843;1.6129032258064515
100000/0844;1.6129032258064515
100000/0845;1.6129032258064515
100000/0846;1.6129032258064515
100000/0847;1.6129032258064515
100000/0848;1.6129032258064515
100000/0849;1.6129032258064515
100000/0850;1.6129032258064515
100000/0851;1.6129032258064515
100000/0852;1.6129032258064515
100000/0853;1.6129032258064515
100000/0854;1.6129032258064515
100000/0855;1.6129032258064515
100000/0856;1.6129032258064515
100000/0857;1.6129032258064515
100000/0858;1.6129032258064515
100000/0859;1.6129032258064515
100000/0860;1.6129032258064515
100000/0861;1.6129032258064515
100000/0862;1.6129032258064515
100000/0863;1.6129032258064515
100000/0864;1.6129032258064515
100000/0865;1.6129032258064515
100000/0866;1.6129032258064515
100000/0867;1.6129032258064515
1002;234
62
100000/0868;1.6129032258064515
100000/0869;1.6129032258064515
100000/0870;1.6129032258064515
100000/0871;1.6129032258064515
100000/0872;1.6129032258064515
100000/0873;1.6129032258064515
100000/0874;1.6129032258064515
100000/0875;1.6129032258064515
100000/0876;1.6129032258064515
100000/0877;1.6129032258064515
100000/0878;1.6129032258064515
100000/0879;1.6129032258064515
100000/0880;1.6129032258064515
100000/0881;1.6129032258064515
100000/0882;1.6129032258064515
100000/0883;1.6129032258064515
100000/0884;1.6129032258064515
100000/0885;1.6129032258064515
100000/0886;1.6129032258064515
100000/0887;1.6129032258064515
100000/0888;1.6129032258064515
100000/0889;1.6129032258064515
100000/0890;1.6129032258064515
100000/0891;1.6129032258064515
100000/0892;1.6129032258064515
100000/0893;1.6129032258064515
100000/0894;1.6129032258064515
100000/0895;1.6129032258064515
100000/0896;1.6129032258064515
100000/0897;1.6129032258064515
100000/0898;1.6129032258064515
100000/0899;1.6129032258064515
100000/0900;1.6129032258064515
100000/0901;1.6129032258064515
100000/0902;1.6129032258064515
100000/0903;1.6129032258064515
100000/0904;1.6129032258064515
100000/0905;1.6129032258064515
100000/0906;1.6129032258064515
100000/0907;1.6129032258064515
100000/0908;1.6129032258064515
100000/0909;1.6129032258064515
100000/0910;1.6129032258064515
100000/0911;1.6129032258064515
100000/0912;1.6129032258064515
100000/0913;1.6129032258064515
100000/0914;1.6129032258064515
100000/0915;1.6129032258064515
100000/0916;1.6129032258064515
100000/0917;1.6129032258064515
100000/0918;1.6129032258064515
100000/0919;1.6129032258064515
100000/0920;1.6129032258064515
100000/0921;1.6129032258064515
100000/0922;1.6129032258064515
100000/0923;1.6129032258064515
100000/0924;1.6129032258064515
100000/0925;1.6129032258064515
